Host_Death_Time,Host_Build,Level,Waterflow_Death,Health_Pct,Location,Phantom_Count,Phantom_Build,Phantom_Death,Likely_Beaten
,,146.0,,,,2.0,,,0
,,169.0,,,,1.0,,,0
,,121.0,,,,2.0,,,0
,,132.0,,,,2.0,,,0
,,152.0,,,,2.0,,,0
,,168.0,,,,2.0,,,0
,,155.0,,,,2.0,,,0
,,133.0,,,,2.0,,,0
,,168.0,,,,2.0,,,0
,,135.0,,,,2.0,,,0
,,127.0,,,,2.0,,,0
,,162.0,,,,1.0,,,0
,,151.0,,,,2.0,,,0
,,158.0,,,,1.0,,,0
,,146.0,,,,2.0,,,0
,,122.0,,,,2.0,,,0
,,154.0,,,,2.0,,,0
,,162.0,,,,1.0,,,0
,,152.0,,,,1.0,,,0
,,123.0,,,,2.0,,,0
,,151.0,,,,1.0,,,0
,,152.0,,,,1.0,,,0
,,147.0,,,,2.0,,,0
,,159.0,,,,2.0,,,0
,,127.0,,,,2.0,,,0
,,129.0,,,,2.0,,,0
,,121.0,,,,1.0,,,0
,,144.0,,,,2.0,,,0
,,161.0,,,,2.0,,,0
,,130.0,,,,2.0,,,0
,,176.0,,,,2.0,,,0
,,130.0,,,,2.0,,,0
,,141.0,,,,1.0,,,0
,,133.0,,,,1.0,,,0
,,179.0,,,,2.0,,,0
,,147.0,,,,2.0,,,0
,,136.0,,,,1.0,,,0
,,141.0,,,,2.0,,,0
,,165.0,,,,1.0,,,0
,,153.0,,,,2.0,,,0
,,160.0,,,,2.0,,,0
,,139.0,,,,2.0,,,0
,,150.0,,,,1.0,,,0
,,147.0,,,,2.0,,,0
,,141.0,,,,2.0,,,0
,,180.0,,,,2.0,,,0
,,137.0,,,,1.0,,,0
,,154.0,,,,2.0,,,0
,,179.0,,,,2.0,,,0
,,159.0,,,,2.0,,,0
,,142.0,,,,1.0,,,0
,,131.0,,,,1.0,,,0
,,160.0,,,,2.0,,,0
,,166.0,,,,2.0,,,0
,,169.0,,,,2.0,,,0
,,168.0,,,,2.0,,,0
,,159.0,,,,1.0,,,0
,,124.0,,,,1.0,,,0
,,153.0,,,,2.0,,,0
,,175.0,,,,2.0,,,0
,,124.0,,,,1.0,,,0
,,168.0,,,,2.0,,,0
,,171.0,,,,2.0,,,0
,,180.0,,,,1.0,,,0
,,155.0,,,,2.0,,,0
,,178.0,,,,2.0,,,0
,,148.0,,,,2.0,,,0
,,158.0,,,,2.0,,,0
,,150.0,,,,2.0,,,0
,,179.0,,,,1.0,,,0
,,171.0,,,,2.0,,,0
,,141.0,,,,1.0,,,0
,,151.0,,,,2.0,,,0
,,152.0,,,,1.0,,,0
,,126.0,,,,2.0,,,0
,,152.0,,,,1.0,,,1
,,130.0,,,,1.0,,,0
,,132.0,,,,2.0,,,0
,,139.0,,,,1.0,,,0
,,121.0,,,,1.0,,,0
,,120.0,,,,2.0,,,0
,,162.0,,,,2.0,,,0
,,137.0,,,,2.0,,,0
,,180.0,,,,1.0,,,0
,,120.0,,,,2.0,,,0
,,168.0,,,,2.0,,,0
,,126.0,,,,2.0,,,0
,,170.0,,,,2.0,,,0
,,143.0,,,,1.0,,,0
,,163.0,,,,1.0,,,1
,,174.0,,,,2.0,,,0
,,174.0,,,,1.0,,,0
,,145.0,,,,1.0,,,0
,,127.0,,,,1.0,,,0
,,155.0,,,,2.0,,,0
,,173.0,,,,1.0,,,0
,,153.0,,,,2.0,,,0
,,161.0,,,,2.0,,,0
,,170.0,,,,2.0,,,0
,,160.0,,,,2.0,,,0
,,133.0,,,,2.0,,,0
,,136.0,,,,2.0,,,0
,,127.0,,,,1.0,,,0
,,166.0,,,,2.0,,,0
,,180.0,,,,1.0,,,0
,,131.0,,,,2.0,,,0
,,146.0,,,,1.0,,,0
,,169.0,,,,1.0,,,0
,,152.0,,,,1.0,,,0
,,179.0,,,,1.0,,,0
,,178.0,,,,2.0,,,0
,,140.0,,,,2.0,,,0
,,165.0,,,,2.0,,,0
,,169.0,,,,2.0,,,0
,,127.0,,,,2.0,,,0
,,171.0,,,,2.0,,,0
,,178.0,,,,1.0,,,0
,,177.0,,,,2.0,,,0
,,167.0,,,,2.0,,,1
,,175.0,,,,2.0,,,0
,,140.0,,,,2.0,,,0
,,177.0,,,,2.0,,,0
,,168.0,,,,1.0,,,0
,,139.0,,,,2.0,,,0
,,120.0,,,,1.0,,,0
,,154.0,,,,1.0,,,0
,,151.0,,,,2.0,,,0
,,152.0,,,,2.0,,,0
,,132.0,,,,2.0,,,0
,,146.0,,,,2.0,,,0
,,139.0,,,,1.0,,,0
,,128.0,,,,1.0,,,0
,,131.0,,,,2.0,,,0
,,175.0,,,,2.0,,,0
,,120.0,,,,2.0,,,0
,,149.0,,,,2.0,,,0
,,176.0,,,,2.0,,,0
,,140.0,,,,1.0,,,0
,,167.0,,,,2.0,,,0
,,156.0,,,,2.0,,,0
,,168.0,,,,2.0,,,0
,,122.0,,,,2.0,,,0
,,126.0,,,,1.0,,,0
,,138.0,,,,2.0,,,0
,,126.0,,,,2.0,,,0
,,151.0,,,,2.0,,,0
,,148.0,,,,1.0,,,0
,,148.0,,,,2.0,,,0
,,127.0,,,,1.0,,,0
,,169.0,,,,2.0,,,0
,,172.0,,,,2.0,,,0
,,124.0,,,,1.0,,,0
,,146.0,,,,1.0,,,0
,,147.0,,,,1.0,,,0
,,125.0,,,,2.0,,,0
,,166.0,,,,1.0,,,0
,,124.0,,,,1.0,,,0
,,171.0,,,,2.0,,,0
,,179.0,,,,1.0,,,0
,,123.0,,,,2.0,,,0
,,124.0,,,,2.0,,,0
,,121.0,,,,2.0,,,0
,,156.0,,,,2.0,,,0
,,148.0,,,,2.0,,,0
,,160.0,,,,2.0,,,0
,,174.0,,,,1.0,,,0
,,164.0,,,,2.0,,,0
,,130.0,,,,2.0,,,0
,,128.0,,,,2.0,,,0
,,176.0,,,,1.0,,,0
,,142.0,,,,2.0,,,0
,,156.0,,,,2.0,,,0
,,149.0,,,,1.0,,,0
,,157.0,,,,2.0,,,0
,,130.0,,,,1.0,,,0
,,174.0,,,,2.0,,,0
,,130.0,,,,2.0,,,0
,,180.0,,,,1.0,,,0
,,127.0,,,,2.0,,,0
,,154.0,,,,2.0,,,0
,,153.0,,,,2.0,,,0
,,160.0,,,,1.0,,,0
,,129.0,,,,2.0,,,0
,,164.0,,,,2.0,,,0
,,125.0,,,,1.0,,,0
,,127.0,,,,2.0,,,0
,,129.0,,,,2.0,,,0
,,150.0,,,,2.0,,,0
,,159.0,,,,1.0,,,0
,,142.0,,,,2.0,,,0
,,146.0,,,,2.0,,,0
,,147.0,,,,2.0,,,1
,,177.0,,,,2.0,,,0
,,146.0,,,,1.0,,,0
,,163.0,,,,2.0,,,0
,,160.0,,,,2.0,,,0
,,167.0,,,,2.0,,,0
,,156.0,,,,2.0,,,0
,,122.0,,,,2.0,,,0
,,148.0,,,,2.0,,,0
,,153.0,,,,2.0,,,0
,,137.0,,,,2.0,,,0
,,149.0,,,,2.0,,,0
,,179.0,,,,2.0,,,0
,,137.0,,,,2.0,,,0
,,149.0,,,,2.0,,,0
,,125.0,,,,2.0,,,0
,,157.0,,,,2.0,,,0
,,179.0,,,,1.0,,,0
,,152.0,,,,1.0,,,0
,,120.0,,,,1.0,,,0
,,129.0,,,,2.0,,,0
,,164.0,,,,1.0,,,0
,,163.0,,,,1.0,,,0
,,170.0,,,,1.0,,,0
,,173.0,,,,1.0,,,0
,,169.0,,,,2.0,,,0
,,162.0,,,,1.0,,,0
,,156.0,,,,1.0,,,0
,,151.0,,,,1.0,,,0
,,138.0,,,,2.0,,,0
,,121.0,,,,2.0,,,0
,,133.0,,,,2.0,,,0
,,150.0,,,,2.0,,,0
,,176.0,,,,2.0,,,0
,,143.0,,,,1.0,,,0
,,127.0,,,,2.0,,,0
,,152.0,,,,1.0,,,0
,,153.0,,,,1.0,,,0
,,149.0,,,,2.0,,,0
,,120.0,,,,2.0,,,0
,,139.0,,,,1.0,,,0
,,152.0,,,,2.0,,,0
,,124.0,,,,2.0,,,1
,,124.0,,,,2.0,,,0
,,122.0,,,,2.0,,,0
,,131.0,,,,2.0,,,0
,,134.0,,,,1.0,,,1
,,141.0,,,,2.0,,,0
,,178.0,,,,2.0,,,0
,,122.0,,,,2.0,,,0
,,152.0,,,,1.0,,,0
,,157.0,,,,1.0,,,0
,,142.0,,,,2.0,,,0
,,135.0,,,,1.0,,,0
,,166.0,,,,2.0,,,0
,,139.0,,,,2.0,,,0
,,165.0,,,,2.0,,,0
,,144.0,,,,1.0,,,0
,,158.0,,,,1.0,,,0
,,166.0,,,,2.0,,,1
,,157.0,,,,2.0,,,0
,,174.0,,,,2.0,,,0
,,149.0,,,,2.0,,,0
,,138.0,,,,1.0,,,0
,,136.0,,,,2.0,,,0
,,125.0,,,,1.0,,,0
,,168.0,,,,2.0,,,0
,,178.0,,,,2.0,,,0
,,163.0,,,,2.0,,,0
,,128.0,,,,2.0,,,1
,,127.0,,,,2.0,,,0
,,163.0,,,,1.0,,,0
,,171.0,,,,1.0,,,0
,,155.0,,,,1.0,,,0
,,122.0,,,,2.0,,,0
,,152.0,,,,2.0,,,0
,,130.0,,,,2.0,,,0
,,165.0,,,,2.0,,,0
,,136.0,,,,2.0,,,0
,,125.0,,,,1.0,,,0
,,130.0,,,,2.0,,,0
,,178.0,,,,2.0,,,0
,,145.0,,,,2.0,,,0
,,158.0,,,,2.0,,,0
,,168.0,,,,2.0,,,0
,,133.0,,,,1.0,,,1
,,134.0,,,,2.0,,,0
,,135.0,,,,2.0,,,0
,,149.0,,,,2.0,,,0
,,145.0,,,,2.0,,,0
,,133.0,,,,2.0,,,0
,,132.0,,,,1.0,,,0
,,166.0,,,,1.0,,,0
,,144.0,,,,2.0,,,0
,,151.0,,,,1.0,,,0
,,148.0,,,,2.0,,,0
,,147.0,,,,1.0,,,0
,,174.0,,,,2.0,,,0
,,146.0,,,,1.0,,,0
,,156.0,,,,2.0,,,0
,,130.0,,,,2.0,,,0
,,127.0,,,,1.0,,,0
,,124.0,,,,2.0,,,0
,,172.0,,,,2.0,,,0
,,172.0,,,,1.0,,,0
,,141.0,,,,2.0,,,0
,,172.0,,,,1.0,,,0
,,121.0,,,,1.0,,,0
,,127.0,,,,1.0,,,0
,,160.0,,,,2.0,,,0
,,135.0,,,,2.0,,,0
,,170.0,,,,2.0,,,0
,,130.0,,,,1.0,,,0
,,146.0,,,,2.0,,,0
,,153.0,,,,2.0,,,0
,,152.0,,,,2.0,,,0
,,147.0,,,,2.0,,,0
,,178.0,,,,1.0,,,0
,,148.0,,,,2.0,,,0
,,150.0,,,,1.0,,,0
,,175.0,,,,2.0,,,0
,,143.0,,,,1.0,,,0
,,133.0,,,,1.0,,,0
,,149.0,,,,1.0,,,0
,,166.0,,,,2.0,,,0
,,161.0,,,,1.0,,,0
,,138.0,,,,1.0,,,1
,,128.0,,,,2.0,,,0
,,163.0,,,,2.0,,,0
,,128.0,,,,2.0,,,0
,,163.0,,,,1.0,,,0
,,155.0,,,,1.0,,,0
,,157.0,,,,1.0,,,0
,,169.0,,,,1.0,,,0
,,176.0,,,,2.0,,,0
,,122.0,,,,2.0,,,0
,,120.0,,,,2.0,,,0
,,171.0,,,,2.0,,,0
,,121.0,,,,1.0,,,0
,,137.0,,,,1.0,,,0
,,153.0,,,,2.0,,,0
,,166.0,,,,1.0,,,0
,,155.0,,,,2.0,,,0
,,132.0,,,,2.0,,,0
,,159.0,,,,2.0,,,1
,,140.0,,,,2.0,,,1
,,127.0,,,,2.0,,,1
,,179.0,,,,2.0,,,0
,,156.0,,,,2.0,,,0
,,137.0,,,,2.0,,,0
,,160.0,,,,2.0,,,0
,,137.0,,,,2.0,,,0
,,121.0,,,,2.0,,,0
,,176.0,,,,1.0,,,0
,,144.0,,,,2.0,,,0
,,166.0,,,,1.0,,,0
,,150.0,,,,2.0,,,0
,,150.0,,,,1.0,,,0
,,133.0,,,,1.0,,,0
,,138.0,,,,2.0,,,0
,,153.0,,,,1.0,,,0
,,132.0,,,,2.0,,,0
,,143.0,,,,1.0,,,0
,,155.0,,,,1.0,,,0
,,136.0,,,,1.0,,,0
,,180.0,,,,2.0,,,0
,,158.0,,,,1.0,,,0
,,176.0,,,,1.0,,,0
,,130.0,,,,2.0,,,0
,,127.0,,,,2.0,,,0
,,136.0,,,,2.0,,,0
,,123.0,,,,2.0,,,0
,,174.0,,,,2.0,,,0
,,129.0,,,,2.0,,,0
,,128.0,,,,2.0,,,0
,,154.0,,,,2.0,,,0
,,133.0,,,,2.0,,,0
,,123.0,,,,1.0,,,0
,,162.0,,,,1.0,,,0
,,135.0,,,,1.0,,,0
,,134.0,,,,2.0,,,0
,,162.0,,,,1.0,,,0
,,179.0,,,,2.0,,,0
,,163.0,,,,2.0,,,0
,,164.0,,,,1.0,,,0
,,167.0,,,,2.0,,,0
,,168.0,,,,1.0,,,0
,,146.0,,,,2.0,,,0
,,174.0,,,,2.0,,,0
,,124.0,,,,1.0,,,0
,,177.0,,,,2.0,,,0
,,142.0,,,,2.0,,,0
,,156.0,,,,2.0,,,0
,,158.0,,,,1.0,,,0
,,128.0,,,,1.0,,,0
,,159.0,,,,2.0,,,0
,,170.0,,,,2.0,,,0
,,139.0,,,,2.0,,,0
,,170.0,,,,2.0,,,0
,,163.0,,,,2.0,,,0
,,132.0,,,,2.0,,,0
,,170.0,,,,2.0,,,0
,,158.0,,,,2.0,,,0
,,143.0,,,,1.0,,,0
,,164.0,,,,2.0,,,0
,,143.0,,,,1.0,,,0
,,159.0,,,,2.0,,,0
,,138.0,,,,2.0,,,0
,,179.0,,,,2.0,,,1
,,129.0,,,,2.0,,,0
,,180.0,,,,2.0,,,0
,,146.0,,,,1.0,,,0
,,163.0,,,,2.0,,,0
,,177.0,,,,1.0,,,0
,,168.0,,,,2.0,,,0
,,148.0,,,,1.0,,,0
,,138.0,,,,1.0,,,0
,,156.0,,,,2.0,,,0
,,158.0,,,,2.0,,,0
,,145.0,,,,2.0,,,0
,,131.0,,,,1.0,,,1
,,156.0,,,,2.0,,,0
,,124.0,,,,2.0,,,0
,,146.0,,,,2.0,,,0
,,127.0,,,,1.0,,,0
,,136.0,,,,1.0,,,0
,,169.0,,,,2.0,,,0
,,158.0,,,,2.0,,,0
,,129.0,,,,2.0,,,0
,,126.0,,,,2.0,,,0
,,175.0,,,,1.0,,,0
,,170.0,,,,2.0,,,1
,,163.0,,,,1.0,,,0
,,164.0,,,,2.0,,,0
,,171.0,,,,1.0,,,0
,,139.0,,,,1.0,,,1
,,137.0,,,,1.0,,,0
,,140.0,,,,2.0,,,0
,,132.0,,,,2.0,,,0
,,123.0,,,,2.0,,,0
,,147.0,,,,1.0,,,0
,,155.0,,,,1.0,,,0
,,147.0,,,,2.0,,,0
,,160.0,,,,2.0,,,0
,,179.0,,,,1.0,,,0
,,150.0,,,,2.0,,,0
,,169.0,,,,1.0,,,0
,,163.0,,,,2.0,,,0
,,177.0,,,,2.0,,,0
,,158.0,,,,2.0,,,0
,,145.0,,,,2.0,,,0
,,143.0,,,,2.0,,,0
,,148.0,,,,2.0,,,0
,,145.0,,,,1.0,,,0
,,142.0,,,,2.0,,,0
,,157.0,,,,2.0,,,0
,,168.0,,,,2.0,,,0
,,153.0,,,,2.0,,,0
,,142.0,,,,1.0,,,0
,,172.0,,,,2.0,,,0
,,158.0,,,,2.0,,,0
,,175.0,,,,2.0,,,0
,,127.0,,,,2.0,,,0
,,141.0,,,,2.0,,,0
,,138.0,,,,2.0,,,0
,,136.0,,,,2.0,,,0
,,180.0,,,,1.0,,,0
,,155.0,,,,2.0,,,0
,,159.0,,,,2.0,,,0
,,134.0,,,,2.0,,,0
,,150.0,,,,2.0,,,0
,,164.0,,,,1.0,,,0
,,124.0,,,,1.0,,,0
,,148.0,,,,1.0,,,0
,,174.0,,,,2.0,,,0
,,175.0,,,,1.0,,,0
,,156.0,,,,1.0,,,0
,,131.0,,,,2.0,,,0
,,131.0,,,,1.0,,,0
,,130.0,,,,1.0,,,0
,,177.0,,,,2.0,,,0
,,124.0,,,,1.0,,,0
,,139.0,,,,2.0,,,0
,,178.0,,,,1.0,,,0
,,146.0,,,,1.0,,,0
,,165.0,,,,1.0,,,0
,,143.0,,,,2.0,,,0
,,169.0,,,,2.0,,,0
,,159.0,,,,1.0,,,0
,,141.0,,,,1.0,,,0
,,139.0,,,,1.0,,,0
,,160.0,,,,2.0,,,0
,,162.0,,,,1.0,,,0
,,158.0,,,,1.0,,,0
,,136.0,,,,1.0,,,0
,,121.0,,,,2.0,,,0
,,179.0,,,,2.0,,,0
,,178.0,,,,1.0,,,0
,,130.0,,,,1.0,,,0
,,159.0,,,,2.0,,,0
,,125.0,,,,2.0,,,0
,,151.0,,,,2.0,,,0
,,138.0,,,,2.0,,,0
,,148.0,,,,2.0,,,0
,,138.0,,,,2.0,,,0
,,141.0,,,,2.0,,,1
,,154.0,,,,2.0,,,0
,,154.0,,,,1.0,,,0
,,180.0,,,,1.0,,,0
,,173.0,,,,2.0,,,0
,,179.0,,,,2.0,,,0
,,127.0,,,,2.0,,,0
,,144.0,,,,2.0,,,0
,,125.0,,,,1.0,,,0
,,162.0,,,,2.0,,,0
,,170.0,,,,1.0,,,0
,,166.0,,,,2.0,,,0
,,178.0,,,,1.0,,,0
,,135.0,,,,2.0,,,0
,,146.0,,,,2.0,,,0
,,124.0,,,,1.0,,,0
,,158.0,,,,2.0,,,1
,,149.0,,,,1.0,,,0
,,166.0,,,,2.0,,,0
,,151.0,,,,1.0,,,0
,,170.0,,,,2.0,,,1
,,154.0,,,,2.0,,,0
,,132.0,,,,2.0,,,0
,,157.0,,,,1.0,,,0
,,132.0,,,,2.0,,,0
,,135.0,,,,2.0,,,0
,,139.0,,,,2.0,,,0
,,149.0,,,,2.0,,,0
,,147.0,,,,2.0,,,0
,,177.0,,,,2.0,,,0
,,170.0,,,,1.0,,,0
,,138.0,,,,2.0,,,0
,,161.0,,,,2.0,,,1
,,158.0,,,,2.0,,,0
,,120.0,,,,1.0,,,0
,,121.0,,,,2.0,,,0
,,171.0,,,,1.0,,,0
,,162.0,,,,2.0,,,0
,,168.0,,,,2.0,,,0
,,171.0,,,,2.0,,,0
,,179.0,,,,1.0,,,0
,,144.0,,,,2.0,,,0
,,146.0,,,,1.0,,,0
,,142.0,,,,2.0,,,0
,,162.0,,,,2.0,,,0
,,175.0,,,,2.0,,,0
,,163.0,,,,2.0,,,0
,,124.0,,,,1.0,,,0
,,121.0,,,,2.0,,,0
,,165.0,,,,2.0,,,0
,,152.0,,,,2.0,,,0
,,142.0,,,,1.0,,,0
,,161.0,,,,1.0,,,0
,,168.0,,,,2.0,,,0
,,142.0,,,,2.0,,,0
,,121.0,,,,2.0,,,0
,,161.0,,,,2.0,,,0
,,168.0,,,,2.0,,,0
,,175.0,,,,2.0,,,0
,,180.0,,,,2.0,,,0
,,131.0,,,,2.0,,,0
,,149.0,,,,2.0,,,0
,,170.0,,,,1.0,,,0
,,176.0,,,,2.0,,,0
,,153.0,,,,1.0,,,0
,,162.0,,,,1.0,,,0
,,175.0,,,,1.0,,,0
,,155.0,,,,2.0,,,0
,,150.0,,,,2.0,,,0
,,133.0,,,,2.0,,,0
,,169.0,,,,2.0,,,0
,,179.0,,,,1.0,,,0
,,133.0,,,,2.0,,,0
,,142.0,,,,2.0,,,0
,,164.0,,,,2.0,,,0
,,158.0,,,,2.0,,,0
,,121.0,,,,2.0,,,0
,,168.0,,,,2.0,,,0
,,132.0,,,,2.0,,,0
,,137.0,,,,1.0,,,0
,,153.0,,,,2.0,,,1
,,179.0,,,,2.0,,,0
,,127.0,,,,1.0,,,0
,,126.0,,,,2.0,,,0
,,128.0,,,,2.0,,,0
,,150.0,,,,2.0,,,0
,,128.0,,,,1.0,,,0
,,146.0,,,,2.0,,,0
,,132.0,,,,1.0,,,0
,,179.0,,,,1.0,,,0
,,128.0,,,,2.0,,,0
,,147.0,,,,2.0,,,0
,,161.0,,,,2.0,,,0
,,125.0,,,,2.0,,,0
,,134.0,,,,2.0,,,0
,,178.0,,,,1.0,,,0
,,137.0,,,,2.0,,,0
,,134.0,,,,1.0,,,0
,,134.0,,,,2.0,,,0
,,162.0,,,,2.0,,,0
,,153.0,,,,2.0,,,0
,,164.0,,,,2.0,,,0
,,134.0,,,,2.0,,,1
,,147.0,,,,2.0,,,0
,,120.0,,,,1.0,,,0
,,136.0,,,,2.0,,,0
,,125.0,,,,1.0,,,0
,,143.0,,,,2.0,,,0
,,127.0,,,,1.0,,,0
,,158.0,,,,2.0,,,0
,,138.0,,,,2.0,,,0
,,179.0,,,,2.0,,,0
,,170.0,,,,2.0,,,0
,,153.0,,,,2.0,,,0
,,136.0,,,,1.0,,,0
,,171.0,,,,2.0,,,0
,,161.0,,,,1.0,,,1
,,139.0,,,,2.0,,,0
,,137.0,,,,1.0,,,0
,,138.0,,,,1.0,,,0
,,167.0,,,,1.0,,,0
,,152.0,,,,2.0,,,0
,,125.0,,,,2.0,,,0
,,173.0,,,,1.0,,,0
,,136.0,,,,2.0,,,0
,,135.0,,,,1.0,,,0
,,167.0,,,,1.0,,,0
,,158.0,,,,2.0,,,0
,,179.0,,,,1.0,,,0
,,166.0,,,,1.0,,,0
,,178.0,,,,2.0,,,0
,,172.0,,,,1.0,,,0
,,145.0,,,,2.0,,,0
,,178.0,,,,1.0,,,0
,,164.0,,,,2.0,,,0
,,170.0,,,,2.0,,,0
,,154.0,,,,1.0,,,0
,,166.0,,,,2.0,,,0
,,155.0,,,,2.0,,,0
,,162.0,,,,2.0,,,0
,,174.0,,,,2.0,,,0
,,138.0,,,,2.0,,,0
,,143.0,,,,2.0,,,0
,,165.0,,,,2.0,,,0
,,128.0,,,,2.0,,,0
,,146.0,,,,1.0,,,0
,,163.0,,,,1.0,,,0
,,123.0,,,,1.0,,,1
,,150.0,,,,1.0,,,0
,,178.0,,,,1.0,,,0
,,141.0,,,,2.0,,,0
,,162.0,,,,1.0,,,0
,,157.0,,,,2.0,,,0
,,159.0,,,,2.0,,,0
,,162.0,,,,1.0,,,0
,,143.0,,,,2.0,,,0
,,171.0,,,,1.0,,,0
,,158.0,,,,2.0,,,0
,,148.0,,,,1.0,,,0
,,171.0,,,,2.0,,,0
,,120.0,,,,1.0,,,0
,,130.0,,,,1.0,,,0
,,162.0,,,,1.0,,,0
,,177.0,,,,1.0,,,0
,,172.0,,,,2.0,,,0
,,173.0,,,,2.0,,,0
,,139.0,,,,2.0,,,0
,,152.0,,,,2.0,,,0
,,151.0,,,,2.0,,,0
,,160.0,,,,2.0,,,0
,,173.0,,,,2.0,,,0
,,167.0,,,,2.0,,,0
,,123.0,,,,1.0,,,0
,,150.0,,,,1.0,,,0
,,175.0,,,,2.0,,,0
,,147.0,,,,2.0,,,0
,,162.0,,,,1.0,,,0
,,173.0,,,,2.0,,,0
,,175.0,,,,2.0,,,0
,,125.0,,,,2.0,,,0
,,178.0,,,,2.0,,,0
,,141.0,,,,2.0,,,0
,,152.0,,,,2.0,,,0
,,166.0,,,,1.0,,,0
,,171.0,,,,2.0,,,0
,,122.0,,,,2.0,,,1
,,141.0,,,,1.0,,,0
,,169.0,,,,2.0,,,0
,,161.0,,,,2.0,,,0
,,135.0,,,,2.0,,,0
,,138.0,,,,1.0,,,0
,,120.0,,,,2.0,,,0
,,177.0,,,,1.0,,,0
,,166.0,,,,2.0,,,0
,,138.0,,,,1.0,,,0
,,159.0,,,,2.0,,,0
,,145.0,,,,2.0,,,0
,,173.0,,,,1.0,,,0
,,159.0,,,,2.0,,,0
,,141.0,,,,2.0,,,0
,,139.0,,,,2.0,,,0
,,174.0,,,,2.0,,,0
,,175.0,,,,2.0,,,0
,,163.0,,,,1.0,,,0
,,133.0,,,,1.0,,,0
,,163.0,,,,1.0,,,0
,,132.0,,,,1.0,,,0
,,180.0,,,,2.0,,,0
,,127.0,,,,1.0,,,0
,,134.0,,,,2.0,,,0
,,144.0,,,,2.0,,,0
,,134.0,,,,2.0,,,0
,,129.0,,,,2.0,,,0
,,143.0,,,,1.0,,,0
,,153.0,,,,1.0,,,0
,,173.0,,,,1.0,,,0
,,134.0,,,,2.0,,,1
,,150.0,,,,2.0,,,0
,,126.0,,,,2.0,,,0
,,171.0,,,,2.0,,,0
,,179.0,,,,2.0,,,0
,,163.0,,,,2.0,,,0
,,138.0,,,,2.0,,,0
,,157.0,,,,2.0,,,0
,,132.0,,,,2.0,,,0
,,148.0,,,,2.0,,,0
,,151.0,,,,2.0,,,0
,,153.0,,,,1.0,,,0
,,158.0,,,,2.0,,,1
,,164.0,,,,2.0,,,0
,,170.0,,,,1.0,,,0
,,149.0,,,,2.0,,,0
,,162.0,,,,2.0,,,0
,,165.0,,,,2.0,,,0
,,175.0,,,,1.0,,,0
,,134.0,,,,1.0,,,0
,,135.0,,,,1.0,,,0
,,132.0,,,,1.0,,,0
,,161.0,,,,2.0,,,0
,,126.0,,,,2.0,,,0
,,134.0,,,,2.0,,,0
,,143.0,,,,1.0,,,0
,,125.0,,,,2.0,,,0
,,130.0,,,,1.0,,,0
,,174.0,,,,2.0,,,0
,,166.0,,,,2.0,,,0
,,164.0,,,,1.0,,,0
,,146.0,,,,2.0,,,0
,,149.0,,,,1.0,,,1
,,150.0,,,,2.0,,,0
,,173.0,,,,2.0,,,0
,,145.0,,,,2.0,,,0
,,161.0,,,,2.0,,,0
,,180.0,,,,2.0,,,0
,,163.0,,,,2.0,,,0
,,174.0,,,,2.0,,,1
,,147.0,,,,2.0,,,0
,,136.0,,,,2.0,,,0
,,159.0,,,,2.0,,,0
,,160.0,,,,1.0,,,0
,,161.0,,,,2.0,,,0
,,151.0,,,,1.0,,,0
,,125.0,,,,2.0,,,0
,,165.0,,,,2.0,,,0
,,148.0,,,,1.0,,,0
,,173.0,,,,2.0,,,0
,,152.0,,,,1.0,,,0
,,132.0,,,,2.0,,,0
,,171.0,,,,2.0,,,0
,,164.0,,,,1.0,,,1
,,124.0,,,,1.0,,,0
,,145.0,,,,1.0,,,0
,,162.0,,,,2.0,,,0
,,171.0,,,,1.0,,,0
,,160.0,,,,1.0,,,0
,,173.0,,,,2.0,,,0
,,139.0,,,,1.0,,,0
,,128.0,,,,2.0,,,0
,,163.0,,,,1.1207448851536155,,,1
,,120.0,,,,1.32441990804974,,,1
,,170.0,,,,2.0,,,1
,,134.82976312028765,,,,2.0,,,1
,,177.0,,,,1.0,,,1
,,156.70885575221482,,,,1.0,,,1
,,161.41418983635313,,,,1.0,,,1
,,174.8476722143373,,,,1.0,,,1
,,162.89945521254612,,,,1.0,,,1
,,142.0,,,,2.0,,,1
,,178.0,,,,2.0,,,1
,,155.39670819428505,,,,1.603291805714943,,,1
,,177.0,,,,1.0,,,1
,,175.94028351102912,,,,2.0,,,1
,,157.34328456309206,,,,2.0,,,1
,,145.0,,,,1.582208759768231,,,1
,,132.00979110641237,,,,2.0,,,1
,,177.76084122221775,,,,1.0,,,1
,,128.0,,,,2.0,,,1
,,174.34904266488192,,,,2.0,,,1
,,122.35540882525765,,,,2.0,,,1
,,120.87741291410319,,,,1.0,,,1
,,133.77692801032723,,,,1.2230719896727744,,,1
,,139.7950187904732,,,,1.0,,,1
,,156.7256272002744,,,,1.0,,,1
,,163.76053085713383,,,,1.0,,,1
,,157.89607511179457,,,,1.8960751117945733,,,1
,,163.8471944390336,,,,1.0,,,1
,,178.68485296086746,,,,1.6848529608674467,,,1
,,141.27623732497514,,,,1.723762675024847,,,1
,,158.0,,,,2.0,,,1
,,147.52726518091526,,,,2.0,,,1
,,122.90642096391444,,,,1.0,,,1
,,174.16388102378048,,,,2.0,,,1
,,178.3571810851998,,,,2.0,,,1
,,132.61972037472117,,,,1.0,,,1
